FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
16001000807,Census Tract 8.07,Ada County,Idaho,2068,0.12282398452611218,0.7412959381044487,0.13588007736943908,0.7059961315280464,0.029013539651837523,0.05222437137330754,0.16247582205029013,0.05029013539651837,0.029891304347826088,0.9476902173913043,0.5985054347826086,0.3607336956521739
16001000808,Census Tract 8.08,Ada County,Idaho,2595,0.05048169556840077,0.7499036608863199,0.19961464354527939,0.8450867052023121,0.0,0.009633911368015413,0.08670520231213873,0.05857418111753372,0.0,0.9327009936766034,0.6928635953026197,0.22312556458897922
16001000809,Census Tract 8.09,Ada County,Idaho,2476,0.23424878836833601,0.6187399030694669,0.1470113085621971,0.8445072697899838,0.023424878836833602,0.06260096930533118,0.018578352180936994,0.05088852988691438,0.004219409282700422,0.9783001808318263,0.596745027124774,0.21760096443640747
16001000810,Census Tract 8.10,Ada County,Idaho,2802,0.1349036402569593,0.7148465381870093,0.1502498215560314,0.8683083511777302,0.022483940042826552,0.0649536045681656,0.014632405424696645,0.029621698786581014,0.027117031398667935,0.9457659372026641,0.42102759276879165,0.18220742150333016
16001000901,Census Tract 9.01,Ada County,Idaho,2120,0.11415094339622642,0.7433962264150943,0.14245283018867924,0.825,0.012264150943396227,0.125,0.008018867924528302,0.029716981132075472,0.01921598770176787,0.9308224442736357,0.4496541122213682,0.17909300538047657
16001000902,Census Tract 9.02,Ada County,Idaho,6807,0.010430439253709416,0.9776700455413545,0.011899515204936095,0.7843396503599236,0.009842808873218745,0.13691787865432642,0.03863669751726164,0.030262964595269577,0.005454545454545455,0.91,0.47454545454545455,0.09909090909090909
16001001001,Census Tract 10.01,Ada County,Idaho,2189,0.10141617176793057,0.7249885792599361,0.17359524897213338,0.866148926450434,0.02284148012791229,0.07217907720420283,0.005938784833257195,0.0328917313841937,0.010422698320787493,0.9473074696004632,0.5865662999420961,0.20961204400694847
16001001002,Census Tract 10.02,Ada County,Idaho,2320,0.03362068965517241,0.8823275862068966,0.08405172413793104,0.7862068965517242,0.0,0.07456896551724138,0.041379310344827586,0.0978448275862069,0.0,0.9851851851851852,0.5518518518518518,0.12345679012345678
16001001003,Census Tract 10.03,Ada County,Idaho,3078,0.18128654970760233,0.6712150747238467,0.147498375568551,0.8690708252111761,0.016569200779727095,0.06172839506172839,0.014619883040935672,0.038011695906432746,0.0,0.8494117647058823,0.4465882352941177,0.07764705882352942
16001001100,Census Tract 11,Ada County,Idaho,4764,0.27120067170445006,0.6202770780856424,0.10852225020990765,0.7451721242653233,0.011335012594458438,0.20696893366918556,0.0010495382031905961,0.03547439126784215,0.09580838323353294,0.7774976363063347,0.2763945792625276,0.11534825086668768
16001001201,Census Tract 12.01,Ada County,Idaho,3465,0.15815295815295816,0.5494949494949495,0.29235209235209236,0.886002886002886,0.01038961038961039,0.06926406926406926,0.007792207792207792,0.02655122655122655,0.018619934282584884,0.8842643300474626,0.39430449069003287,0.1471339905074845
16001001203,Census Tract 12.03,Ada County,Idaho,4211,0.24768463547850866,0.619567798622655,0.13274756589883638,0.7162194253146521,0.04725718356684873,0.17359297079078603,0.0030871526953217764,0.05984326763239135,0.04576144036009002,0.8533383345836459,0.4932483120780195,0.1399099774943736
16001001204,Census Tract 12.04,Ada County,Idaho,3625,0.16358620689655173,0.6521379310344828,0.1842758620689655,0.7495172413793103,0.0,0.16993103448275862,0.015448275862068966,0.06510344827586206,0.005349636988918609,0.9396255254107757,0.3018723729461215,0.08559419182269774
16001001401,Census Tract 14.01,Ada County,Idaho,2373,0.14496418036241046,0.7117572692793932,0.14327855035819637,0.8525073746312685,0.007585335018963337,0.07711757269279393,0.015592077538980193,0.0471976401179941,0.025755879059350503,0.9014557670772676,0.3527435610302352,0.12486002239641657
16001001402,Census Tract 14.02,Ada County,Idaho,3055,0.15941080196399346,0.5960720130932897,0.24451718494271685,0.8288052373158756,0.0,0.14500818330605564,0.0,0.02618657937806874,0.02052401746724891,0.8017467248908297,0.3074235807860262,0.1091703056768559
16001001500,Census Tract 15,Ada County,Idaho,4087,0.2150721800831906,0.6858331294347932,0.09909469048201615,0.8906288230976266,0.009297773427942257,0.0550526058233423,0.026914607291411794,0.018106190359677025,0.010846745976207137,0.9114765570328901,0.49510146955913226,0.1868439468159552
16001001600,Census Tract 16,Ada County,Idaho,4493,0.14155352770977075,0.6897395949254396,0.16870687736478968,0.7471622523926107,0.04673937235699978,0.09993322946806144,0.030269307812152237,0.07589583797017582,0.018110473890733475,0.9006942348324781,0.37247207968608514,0.0872321159070329
16001001701,Census Tract 17.01,Ada County,Idaho,2159,0.25382121352478,0.6785548865215377,0.06762389995368226,0.8128763316350162,0.05187586845761927,0.08290875405280222,0.015748031496062992,0.036591014358499305,0.0,0.9264069264069265,0.24675324675324675,0.01875901875901876
16001001702,Census Tract 17.02,Ada County,Idaho,4134,0.17634252539912917,0.7597968069666183,0.06386066763425254,0.7556845670053217,0.02370585389453314,0.14296081277213352,0.031204644412191583,0.04644412191582003,0.03072734344612991,0.8751458576429405,0.3862310385064177,0.12485414235705951
16001001800,Census Tract 18,Ada County,Idaho,4311,0.16075156576200417,0.6295523080491765,0.2096961261888193,0.8269543029459522,0.012062166550684296,0.08768267223382047,0.028299698445836234,0.045001159823706796,0.0,0.8916891689168917,0.339033903390339,0.10981098109810981
16001001900,Census Tract 19,Ada County,Idaho,5282,0.2201817493373722,0.645399469897766,0.1344187807648618,0.7642938280954183,0.03994698977659977,0.17815221507004922,0.0015145778114350624,0.01609238924649754,0.03173734610123119,0.8900136798905609,0.30013679890560874,0.11819425444596443
