FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
49047,Uintah County,Utah,Mortality,White NH,Male,177.2,,,,,,,,,,,27.9,,,,,,31.5,,
49049,Utah County,Utah,Mortality,All,All,114.2,3.7,5.6,,11.4,,2.0,,3.3,6.4,3.6,11.0,2.8,5.0,1.3,,9.3,,2.0,
49049,Utah County,Utah,Mortality,All,Female,102.2,1.8,6.3,1.6,9.3,5.0,,21.2,2.4,4.4,2.9,9.3,2.1,3.0,,7.0,8.5,,1.5,
49049,Utah County,Utah,Mortality,All,Male,130.9,6.1,4.8,,14.0,,3.4,,4.4,8.9,4.4,13.0,3.7,7.6,1.8,,10.5,25.5,2.5,
49049,Utah County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Asian/Pacific Islander NH,All,135.6,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Asian/Pacific Islander NH,Female,131.3,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Asian/Pacific Islander NH,Male,157.3,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Hispanic,All,90.8,,,,11.1,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Hispanic,Female,101.4,,,,,,,20.6,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,Hispanic,Male,83.3,,,,,,,,,,,,,,,,,,,
49049,Utah County,Utah,Mortality,White NH,All,115.6,3.9,5.8,,11.6,,2.1,,3.3,6.7,3.5,11.0,3.0,5.3,1.3,,9.4,,1.8,
49049,Utah County,Utah,Mortality,White NH,Female,101.8,1.8,6.6,1.5,9.4,4.7,,21.8,2.6,4.5,2.6,9.0,2.2,3.0,,7.0,8.3,,,
49049,Utah County,Utah,Mortality,White NH,Male,134.2,6.5,4.8,,14.2,,3.6,,4.1,9.3,4.3,13.3,4.0,8.1,2.0,,10.9,25.8,2.1,
49051,Wasatch County,Utah,Mortality,All,All,111.9,,,,,,,,,,,11.9,,,,,13.4,,,
49051,Wasatch County,Utah,Mortality,All,Female,110.5,,,,,,,21.7,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,All,Male,115.0,,,,,,,,,,,,,,,,,27.3,,
49051,Wasatch County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,White NH,All,111.7,,,,,,,,,,,12.4,,,,,14.0,,,
49051,Wasatch County,Utah,Mortality,White NH,Female,109.4,,,,,,,21.3,,,,,,,,,,,,
49051,Wasatch County,Utah,Mortality,White NH,Male,115.5,,,,,,,,,,,,,,,,,28.4,,
49053,Washington County,Utah,Mortality,All,All,112.3,3.4,4.3,,9.8,,2.7,,2.5,6.7,4.6,16.1,2.4,4.6,1.4,,9.6,,1.3,
49053,Washington County,Utah,Mortality,All,Female,98.9,,2.8,,10.2,3.7,,18.9,,4.2,3.7,13.6,,2.9,,6.3,8.8,,,
49053,Washington County,Utah,Mortality,All,Male,127.3,5.8,5.9,,9.5,,5.2,,3.6,9.5,5.6,19.0,2.8,6.4,,,10.4,16.5,,
49053,Washington County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Asian/Pacific Islander NH,All,139.4,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Hispanic,All,69.5,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Hispanic,Female,49.9,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,Hispanic,Male,91.3,,,,,,,,,,,,,,,,,,,
49053,Washington County,Utah,Mortality,White NH,All,113.9,3.6,4.2,,9.9,,2.9,,2.6,7.0,4.1,16.8,2.4,4.5,1.3,,9.8,,1.3,
49053,Washington County,Utah,Mortality,White NH,Female,101.0,,3.1,,11.0,3.8,,19.4,,4.3,2.8,14.2,,3.0,,5.8,8.9,,,
49053,Washington County,Utah,Mortality,White NH,Male,128.2,6.1,5.4,,8.8,,5.5,,3.5,9.9,5.5,19.7,2.8,6.0,,,10.8,16.6,,
49055,Wayne County,Utah,Mortality,All,All,161.0,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,All,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,All,Male,169.7,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,White NH,All,166.9,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,White NH,Female,,,,,,,,,,,,,,,,,,,,
49055,Wayne County,Utah,Mortality,White NH,Male,175.0,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,All,All,122.3,3.2,3.7,,10.5,,3.3,,3.7,5.8,6.1,19.2,2.8,4.6,2.2,,10.2,,1.6,
49057,Weber County,Utah,Mortality,All,Female,103.9,,2.4,,8.1,5.2,,20.5,,4.5,3.5,17.4,,3.2,,6.0,9.8,,,
49057,Weber County,Utah,Mortality,All,Male,145.6,5.6,5.0,,12.9,,4.8,,5.6,7.5,9.3,21.2,3.8,6.2,3.4,,10.7,22.9,,
49057,Weber County,Utah,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Asian/Pacific Islander NH,All,106.5,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Asian/Pacific Islander NH,Female,110.6,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Black NH,All,186.5,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Hispanic,All,113.1,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Hispanic,Female,101.8,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,Hispanic,Male,126.7,,,,,,,,,,,,,,,,,,,
49057,Weber County,Utah,Mortality,White NH,All,123.5,3.4,3.8,,10.2,,3.7,,3.5,5.9,5.3,20.0,3.2,4.6,2.3,,10.2,,,
49057,Weber County,Utah,Mortality,White NH,Female,104.5,,,,7.6,4.8,,20.5,,4.1,3.1,18.2,,3.1,,5.9,10.0,,,
49057,Weber County,Utah,Mortality,White NH,Male,147.7,5.9,5.3,,13.0,,5.3,,5.1,8.1,8.1,21.9,4.4,6.2,3.7,,10.7,23.4,,
56001,Albany County,Wyoming,Mortality,All,All,126.0,,,,14.2,,,,,,,16.2,,,,,13.4,,,
56001,Albany County,Wyoming,Mortality,All,Female,110.2,,,,,,,,,,,16.8,,,,,,,,
56001,Albany County,Wyoming,Mortality,All,Male,149.5,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,White NH,All,127.9,,,,14.0,,,,,,,16.5,,,,,12.8,,,
56001,Albany County,Wyoming,Mortality,White NH,Female,113.6,,,,,,,,,,,,,,,,,,,
56001,Albany County,Wyoming,Mortality,White NH,Male,149.5,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,All,All,151.1,,,,,,,,,,,30.7,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,All,Female,129.5,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,All,Male,178.9,,,,,,,,,,,41.8,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,White NH,All,153.5,,,,,,,,,,,28.5,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,White NH,Female,134.6,,,,,,,,,,,,,,,,,,,
56003,Big Horn County,Wyoming,Mortality,White NH,Male,179.1,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,All,All,145.1,,,,12.3,,,,,,,32.1,,,,,8.0,,,
56005,Campbell County,Wyoming,Mortality,All,Female,149.5,,,,,,,22.2,,,,33.8,,,,,,,,
56005,Campbell County,Wyoming,Mortality,All,Male,144.7,,,,,,,,,,,30.0,,,,,,,,
56005,Campbell County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56005,Campbell County,Wyoming,Mortality,White NH,All,150.7,,,,13.1,,,,,,,33.7,,,,,8.5,,,
56005,Campbell County,Wyoming,Mortality,White NH,Female,155.0,,,,,,,22.0,,,,35.0,,,,,,,,
56005,Campbell County,Wyoming,Mortality,White NH,Male,150.8,,,,,,,,,,,32.0,,,,,,,,
56007,Carbon County,Wyoming,Mortality,All,All,112.3,,,,,,,,,,,31.2,,,,,,,,
56007,Carbon County,Wyoming,Mortality,All,Female,106.4,,,,,,,,,,,36.9,,,,,,,,
56007,Carbon County,Wyoming,Mortality,All,Male,115.7,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56007,Carbon County,Wyoming,Mortality,White NH,All,114.3,,,,,,,,,,,32.2,,,,,,,,
56007,Carbon County,Wyoming,Mortality,White NH,Female,112.8,,,,,,,,,,,40.3,,,,,,,,
56007,Carbon County,Wyoming,Mortality,White NH,Male,114.2,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,All,All,139.7,,,,,,,,,,,31.0,,,,,,,,
56009,Converse County,Wyoming,Mortality,All,Female,105.7,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,All,Male,185.6,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,White NH,All,145.7,,,,,,,,,,,30.8,,,,,,,,
56009,Converse County,Wyoming,Mortality,White NH,Female,108.4,,,,,,,,,,,,,,,,,,,
56009,Converse County,Wyoming,Mortality,White NH,Male,198.2,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,All,All,170.4,,,,,,,,,,,25.9,,,,,,,,
56011,Crook County,Wyoming,Mortality,All,Female,132.1,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,All,Male,215.5,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,White NH,All,172.0,,,,,,,,,,,25.5,,,,,,,,
56011,Crook County,Wyoming,Mortality,White NH,Female,133.9,,,,,,,,,,,,,,,,,,,
56011,Crook County,Wyoming,Mortality,White NH,Male,215.2,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,All,All,162.0,,,,21.3,,,,,,,36.4,,,,,9.1,,,
56013,Fremont County,Wyoming,Mortality,All,Female,145.8,,,,21.2,,,29.6,,,,30.7,,,,,,,,
56013,Fremont County,Wyoming,Mortality,All,Male,184.4,,,,21.1,,,,,,,43.7,,,,,11.5,25.8,,
56013,Fremont County,Wyoming,Mortality,American Indian/Alaska Native NH,All,268.0,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,248.6,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,371.5,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56013,Fremont County,Wyoming,Mortality,White NH,All,150.1,,,,17.6,,,,,,,34.5,,,,,8.5,,,
56013,Fremont County,Wyoming,Mortality,White NH,Female,127.5,,,,18.3,,,27.4,,,,26.5,,,,,,,,
56013,Fremont County,Wyoming,Mortality,White NH,Male,177.3,,,,16.3,,,,,,,43.9,,,,,,26.6,,
56015,Goshen County,Wyoming,Mortality,All,All,181.1,,,,22.5,,,,,,,35.6,,,,,,,,
56015,Goshen County,Wyoming,Mortality,All,Female,154.0,,,,,,,33.2,,,,33.9,,,,,,,,
56015,Goshen County,Wyoming,Mortality,All,Male,211.9,,,,33.5,,,,,,,36.5,,,,,,,,
56015,Goshen County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56015,Goshen County,Wyoming,Mortality,White NH,All,175.7,,,,20.5,,,,,,,36.7,,,,,,,,
56015,Goshen County,Wyoming,Mortality,White NH,Female,152.7,,,,,,,34.3,,,,36.5,,,,,,,,
56015,Goshen County,Wyoming,Mortality,White NH,Male,202.5,,,,,,,,,,,35.2,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,All,All,172.4,,,,,,,,,,,50.9,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,All,Female,196.3,,,,,,,,,,,64.2,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,All,Male,148.6,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,American Indian/Alaska Native NH,All,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,American Indian/Alaska Native NH,Female,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,American Indian/Alaska Native NH,Male,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Asian/Pacific Islander NH,All,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Asian/Pacific Islander NH,Female,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Asian/Pacific Islander NH,Male,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Black NH,All,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Black NH,Female,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Black NH,Male,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Hispanic,All,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,White NH,All,179.5,,,,,,,,,,,53.4,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,White NH,Female,205.6,,,,,,,,,,,67.5,,,,,,,,
56017,Hot Springs County,Wyoming,Mortality,White NH,Male,153.2,,,,,,,,,,,,,,,,,,,
56019,Johnson County,Wyoming,Mortality,All,All,121.1,,,,,,,,,,,32.0,,,,,,,,
56019,Johnson County,Wyoming,Mortality,All,Female,100.0,,,,,,,,,,,,,,,,,,,
