FIPS,Tract,County,State,measure,value
30003940400,Census Tract 9404,Big Horn County,Montana,LILATracts_Vehicle,0
30003940500,Census Tract 9405,Big Horn County,Montana,LILATracts_Vehicle,1
30003940600,Census Tract 9406,Big Horn County,Montana,LILATracts_Vehicle,0
30003940700,Census Tract 9407,Big Horn County,Montana,LILATracts_Vehicle,0
30005000100,Census Tract 1,Blaine County,Montana,LILATracts_Vehicle,0
30005000200,Census Tract 2,Blaine County,Montana,LILATracts_Vehicle,0
30005940100,Census Tract 9401,Blaine County,Montana,LILATracts_Vehicle,0
30005940200,Census Tract 9402,Blaine County,Montana,LILATracts_Vehicle,1
30007000100,Census Tract 1,Broadwater County,Montana,LILATracts_Vehicle,0
30007000200,Census Tract 2,Broadwater County,Montana,LILATracts_Vehicle,0
30009000100,Census Tract 1,Carbon County,Montana,LILATracts_Vehicle,0
30009000200,Census Tract 2,Carbon County,Montana,LILATracts_Vehicle,0
30009000300,Census Tract 3,Carbon County,Montana,LILATracts_Vehicle,0
30009000400,Census Tract 4,Carbon County,Montana,LILATracts_Vehicle,0
30009000500,Census Tract 5,Carbon County,Montana,LILATracts_Vehicle,0
30011000300,Census Tract 3,Carter County,Montana,LILATracts_Vehicle,0
30013000100,Census Tract 1,Cascade County,Montana,LILATracts_Vehicle,0
30013000200,Census Tract 2,Cascade County,Montana,LILATracts_Vehicle,0
30013000300,Census Tract 3,Cascade County,Montana,LILATracts_Vehicle,0
30013000400,Census Tract 4,Cascade County,Montana,LILATracts_Vehicle,0
30013000700,Census Tract 7,Cascade County,Montana,LILATracts_Vehicle,0
30013000800,Census Tract 8,Cascade County,Montana,LILATracts_Vehicle,0
30013000900,Census Tract 9,Cascade County,Montana,LILATracts_Vehicle,0
30013001000,Census Tract 10,Cascade County,Montana,LILATracts_Vehicle,0
30013001100,Census Tract 11,Cascade County,Montana,LILATracts_Vehicle,0
30013001200,Census Tract 12,Cascade County,Montana,LILATracts_Vehicle,0
30013001600,Census Tract 16,Cascade County,Montana,LILATracts_Vehicle,1
30013001700,Census Tract 17,Cascade County,Montana,LILATracts_Vehicle,0
30013001800,Census Tract 18,Cascade County,Montana,LILATracts_Vehicle,0
30013001900,Census Tract 19,Cascade County,Montana,LILATracts_Vehicle,0
30013002100,Census Tract 21,Cascade County,Montana,LILATracts_Vehicle,0
30013002200,Census Tract 22,Cascade County,Montana,LILATracts_Vehicle,1
30013002300,Census Tract 23,Cascade County,Montana,LILATracts_Vehicle,0
30013010100,Census Tract 101,Cascade County,Montana,LILATracts_Vehicle,0
30013010400,Census Tract 104,Cascade County,Montana,LILATracts_Vehicle,0
30013010600,Census Tract 106,Cascade County,Montana,LILATracts_Vehicle,0
30013010700,Census Tract 107,Cascade County,Montana,LILATracts_Vehicle,0
30013010800,Census Tract 108,Cascade County,Montana,LILATracts_Vehicle,0
30015010200,Census Tract 102,Chouteau County,Montana,LILATracts_Vehicle,0
30015010300,Census Tract 103,Chouteau County,Montana,LILATracts_Vehicle,1
30017961300,Census Tract 9613,Custer County,Montana,LILATracts_Vehicle,0
30017961500,Census Tract 9615,Custer County,Montana,LILATracts_Vehicle,0
30017961600,Census Tract 9616,Custer County,Montana,LILATracts_Vehicle,0
30017961800,Census Tract 9618,Custer County,Montana,LILATracts_Vehicle,0
30017961900,Census Tract 9619,Custer County,Montana,LILATracts_Vehicle,0
30017962000,Census Tract 9620,Custer County,Montana,LILATracts_Vehicle,0
30019020300,Census Tract 203,Daniels County,Montana,LILATracts_Vehicle,0
30021000100,Census Tract 1,Dawson County,Montana,LILATracts_Vehicle,0
30021000200,Census Tract 2,Dawson County,Montana,LILATracts_Vehicle,0
30021000300,Census Tract 3,Dawson County,Montana,LILATracts_Vehicle,0
30023000300,Census Tract 3,Deer Lodge County,Montana,LILATracts_Vehicle,1
30023000400,Census Tract 4,Deer Lodge County,Montana,LILATracts_Vehicle,0
30023000500,Census Tract 5,Deer Lodge County,Montana,LILATracts_Vehicle,0
30025000100,Census Tract 1,Fallon County,Montana,LILATracts_Vehicle,0
30027030100,Census Tract 301,Fergus County,Montana,LILATracts_Vehicle,0
