GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
30047000200,Census Tract 2,Lake County,MT,319,Travel time to Screening Facility,Minutes,35.4290081015999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,35
30047000200,Census Tract 2,Lake County,MT,962,Travel time to Screening Facility,Minutes,35.4290081015999,NA,NA,Minutes to Mammography,float64,src-TBD,35
30047940304,Census Tract 9403.04,Lake County,MT,323,Travel time to Screening Facility,Minutes,67.0033327748,NA,NA,Minutes to Gastroenterology,float64,src-TBD,67
30047940304,Census Tract 9403.04,Lake County,MT,692,Travel time to Screening Facility,Minutes,12.6814694839,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
30047940304,Census Tract 9403.04,Lake County,MT,896,Travel time to Screening Facility,Minutes,12.6814694839,NA,NA,Minutes to Mammography,float64,src-TBD,13
30047940305,Census Tract 9403.05,Lake County,MT,323,Travel time to Screening Facility,Minutes,65.1569833636999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,65
30047940305,Census Tract 9403.05,Lake County,MT,692,Travel time to Screening Facility,Minutes,8.00862369376,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
30047940305,Census Tract 9403.05,Lake County,MT,896,Travel time to Screening Facility,Minutes,8.00862369376,NA,NA,Minutes to Mammography,float64,src-TBD,8
30047940306,Census Tract 9403.06,Lake County,MT,323,Travel time to Screening Facility,Minutes,55.7218460476,NA,NA,Minutes to Gastroenterology,float64,src-TBD,56
30047940306,Census Tract 9403.06,Lake County,MT,692,Travel time to Screening Facility,Minutes,11.6878528971,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,12
30047940306,Census Tract 9403.06,Lake County,MT,896,Travel time to Screening Facility,Minutes,11.6878528971,NA,NA,Minutes to Mammography,float64,src-TBD,12
30047940307,Census Tract 9403.07,Lake County,MT,323,Travel time to Screening Facility,Minutes,57.4040594474,NA,NA,Minutes to Gastroenterology,float64,src-TBD,57
30047940307,Census Tract 9403.07,Lake County,MT,692,Travel time to Screening Facility,Minutes,6.34792419253,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,6
30047940307,Census Tract 9403.07,Lake County,MT,896,Travel time to Screening Facility,Minutes,6.34792419253,NA,NA,Minutes to Mammography,float64,src-TBD,6
30047940400,Census Tract 9404,Lake County,MT,350,Travel time to Screening Facility,Minutes,64.1836774668999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,64
30047940400,Census Tract 9404,Lake County,MT,692,Travel time to Screening Facility,Minutes,15.5548376865,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,16
30047940400,Census Tract 9404,Lake County,MT,873,Travel time to Screening Facility,Minutes,8.75926356437999,NA,NA,Minutes to Mammography,float64,src-TBD,9
30047940500,Census Tract 9405,Lake County,MT,350,Travel time to Screening Facility,Minutes,56.818332021,NA,NA,Minutes to Gastroenterology,float64,src-TBD,57
30047940500,Census Tract 9405,Lake County,MT,692,Travel time to Screening Facility,Minutes,24.0210698897,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,24
30047940500,Census Tract 9405,Lake County,MT,873,Travel time to Screening Facility,Minutes,4.03180864293,NA,NA,Minutes to Mammography,float64,src-TBD,4
30047940600,Census Tract 9406,Lake County,MT,350,Travel time to Screening Facility,Minutes,45.3288657685999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,45
30047940600,Census Tract 9406,Lake County,MT,692,Travel time to Screening Facility,Minutes,33.7137696236,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,34
30047940600,Census Tract 9406,Lake County,MT,873,Travel time to Screening Facility,Minutes,15.1927752836,NA,NA,Minutes to Mammography,float64,src-TBD,15
30047940700,Census Tract 9407,Lake County,MT,350,Travel time to Screening Facility,Minutes,33.2212762023999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,33
30047940700,Census Tract 9407,Lake County,MT,132,Travel time to Screening Facility,Minutes,36.7327056736,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,37
30047940700,Census Tract 9407,Lake County,MT,784,Travel time to Screening Facility,Minutes,31.5555506671,NA,NA,Minutes to Mammography,float64,src-TBD,32
30049000100,Census Tract 1,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,72.7183854673999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,73
30049000100,Census Tract 1.00,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,72.7183854673999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,73
30049000100,Census Tract 1,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,79.7019142248999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,80
30049000100,Census Tract 1.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,79.7019142248999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,80
30049000100,Census Tract 1,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,79.7019142248999,NA,NA,Minutes to Mammography,float64,src-TBD,80
30049000100,Census Tract 1.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,79.7019142248999,NA,NA,Minutes to Mammography,float64,src-TBD,80
30049000200,Census Tract 2,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,17.7161741572,NA,NA,Minutes to Gastroenterology,float64,src-TBD,18
30049000200,Census Tract 2.00,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,17.7161741572,NA,NA,Minutes to Gastroenterology,float64,src-TBD,18
30049000200,Census Tract 2,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,25.180507875100002,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,25
30049000200,Census Tract 2.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,25.180507875100002,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,25
30049000200,Census Tract 2,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,25.180507875100002,NA,NA,Minutes to Mammography,float64,src-TBD,25
30049000200,Census Tract 2.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,25.180507875100002,NA,NA,Minutes to Mammography,float64,src-TBD,25
30049000300,Census Tract 3,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,63.4903423348999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,63
30049000300,Census Tract 3.00,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,63.4903423348999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,63
30049000300,Census Tract 3,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,66.9571207271,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,67
30049000300,Census Tract 3.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,66.9571207271,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,67
30049000300,Census Tract 3,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,66.9571207271,NA,NA,Minutes to Mammography,float64,src-TBD,67
30049000300,Census Tract 3.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,66.9571207271,NA,NA,Minutes to Mammography,float64,src-TBD,67
30049000400,Census Tract 4,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,8.83364372432,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
30049000400,Census Tract 4.00,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,8.83364372432,NA,NA,Minutes to Gastroenterology,float64,src-TBD,9
30049000400,Census Tract 4,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,12.9276226357,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
30049000400,Census Tract 4.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,12.9276226357,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
30049000400,Census Tract 4,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,12.9276226357,NA,NA,Minutes to Mammography,float64,src-TBD,13
30049000400,Census Tract 4.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,12.9276226357,NA,NA,Minutes to Mammography,float64,src-TBD,13
30049000501,Census Tract 5.01,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,8.20863280803,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
30049000501,Census Tract 5.01,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,8.20863280803,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
30049000501,Census Tract 5.01,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,15.744655691,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,16
30049000501,Census Tract 5.01,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,15.744655691,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,16
30049000501,Census Tract 5.01,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,15.744655691,NA,NA,Minutes to Mammography,float64,src-TBD,16
30049000501,Census Tract 5.01,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,15.744655691,NA,NA,Minutes to Mammography,float64,src-TBD,16
30049000503,Census Tract 5.03,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,3.21010241303,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
30049000503,Census Tract 5.03,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,3.21010241303,NA,NA,Minutes to Gastroenterology,float64,src-TBD,3
30049000503,Census Tract 5.03,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,11.0741180947999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
30049000503,Census Tract 5.03,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,11.0741180947999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
30049000503,Census Tract 5.03,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,11.0741180947999,NA,NA,Minutes to Mammography,float64,src-TBD,11
30049000503,Census Tract 5.03,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,11.0741180947999,NA,NA,Minutes to Mammography,float64,src-TBD,11
30049000504,Census Tract 5.04,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,4.24484777864,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
30049000504,Census Tract 5.04,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,4.24484777864,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
30049000504,Census Tract 5.04,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,10.8439184567,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
30049000504,Census Tract 5.04,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,10.8439184567,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,11
30049000504,Census Tract 5.04,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,10.8439184567,NA,NA,Minutes to Mammography,float64,src-TBD,11
30049000504,Census Tract 5.04,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,10.8439184567,NA,NA,Minutes to Mammography,float64,src-TBD,11
30049000600,Census Tract 6,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,17.2854418372999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,17
30049000600,Census Tract 6.00,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,17.2854418372999,NA,NA,Minutes to Gastroenterology,float64,src-TBD,17
30049000600,Census Tract 6,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,21.7096240457999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
30049000600,Census Tract 6.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,21.7096240457999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,22
30049000600,Census Tract 6,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,21.7096240457999,NA,NA,Minutes to Mammography,float64,src-TBD,22
30049000600,Census Tract 6.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,21.7096240457999,NA,NA,Minutes to Mammography,float64,src-TBD,22
30049000701,Census Tract 7.01,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,9.76571729244,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
30049000701,Census Tract 7.01,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,9.76571729244,NA,NA,Minutes to Gastroenterology,float64,src-TBD,10
30049000701,Census Tract 7.01,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,13.2463691908999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
30049000701,Census Tract 7.01,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,13.2463691908999,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,13
30049000701,Census Tract 7.01,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,13.2463691908999,NA,NA,Minutes to Mammography,float64,src-TBD,13
30049000701,Census Tract 7.01,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,13.2463691908999,NA,NA,Minutes to Mammography,float64,src-TBD,13
30049000702,Census Tract 7.02,Lewis And Clark County,MT,345,Travel time to Screening Facility,Minutes,7.43943572175,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
30049000702,Census Tract 7.02,Lewis and Clark County,MT,345,Travel time to Screening Facility,Minutes,7.43943572175,NA,NA,Minutes to Gastroenterology,float64,src-TBD,7
30049000702,Census Tract 7.02,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,9.99312576752,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
30049000702,Census Tract 7.02,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,9.99312576752,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,10
30049000702,Census Tract 7.02,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,9.99312576752,NA,NA,Minutes to Mammography,float64,src-TBD,10
30049000702,Census Tract 7.02,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,9.99312576752,NA,NA,Minutes to Mammography,float64,src-TBD,10
30049000800,Census Tract 8,Lewis And Clark County,MT,334,Travel time to Screening Facility,Minutes,7.70862556359,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
30049000800,Census Tract 8.00,Lewis and Clark County,MT,334,Travel time to Screening Facility,Minutes,7.70862556359,NA,NA,Minutes to Gastroenterology,float64,src-TBD,8
30049000800,Census Tract 8,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,7.66775504121,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
30049000800,Census Tract 8.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,7.66775504121,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,8
30049000800,Census Tract 8,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,7.66775504121,NA,NA,Minutes to Mammography,float64,src-TBD,8
30049000800,Census Tract 8.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,7.66775504121,NA,NA,Minutes to Mammography,float64,src-TBD,8
30049000900,Census Tract 9,Lewis And Clark County,MT,334,Travel time to Screening Facility,Minutes,5.16269749071,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
30049000900,Census Tract 9.00,Lewis and Clark County,MT,334,Travel time to Screening Facility,Minutes,5.16269749071,NA,NA,Minutes to Gastroenterology,float64,src-TBD,5
30049000900,Census Tract 9,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,5.28480522814,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
30049000900,Census Tract 9.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,5.28480522814,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,5
30049000900,Census Tract 9,Lewis And Clark County,MT,861,Travel time to Screening Facility,Minutes,5.28480522814,NA,NA,Minutes to Mammography,float64,src-TBD,5
30049000900,Census Tract 9.00,Lewis and Clark County,MT,861,Travel time to Screening Facility,Minutes,5.28480522814,NA,NA,Minutes to Mammography,float64,src-TBD,5
30049001000,Census Tract 10,Lewis And Clark County,MT,334,Travel time to Screening Facility,Minutes,4.35672216525,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
30049001000,Census Tract 10.00,Lewis and Clark County,MT,334,Travel time to Screening Facility,Minutes,4.35672216525,NA,NA,Minutes to Gastroenterology,float64,src-TBD,4
30049001000,Census Tract 10,Lewis And Clark County,MT,693,Travel time to Screening Facility,Minutes,4.31585164287,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,4
30049001000,Census Tract 10.00,Lewis and Clark County,MT,693,Travel time to Screening Facility,Minutes,4.31585164287,NA,NA,Minutes to Lung Cancer Screening,float64,src-TBD,4
