"FIPS","County","State","measure","value"
30097,"Sweet Grass County","Montana","Currently_Smoke",0.127
30099,"Teton County","Montana","Currently_Smoke",0.156
30101,"Toole County","Montana","Currently_Smoke",0.199
30103,"Treasure County","Montana","Currently_Smoke",0.135
30105,"Valley County","Montana","Currently_Smoke",0.146
30107,"Wheatland County","Montana","Currently_Smoke",0.182
30109,"Wibaux County","Montana","Currently_Smoke",0.172
30111,"Yellowstone County","Montana","Currently_Smoke",0.167
32001,"Churchill County","Nevada","Currently_Smoke",0.173
32003,"Clark County","Nevada","Currently_Smoke",0.155
32005,"Douglas County","Nevada","Currently_Smoke",0.116
32007,"Elko County","Nevada","Currently_Smoke",0.173
32009,"Esmeralda County","Nevada","Currently_Smoke",0.177
32011,"Eureka County","Nevada","Currently_Smoke",0.186
32013,"Humboldt County","Nevada","Currently_Smoke",0.194
32015,"Lander County","Nevada","Currently_Smoke",0.176
32017,"Lincoln County","Nevada","Currently_Smoke",0.188
32019,"Lyon County","Nevada","Currently_Smoke",0.178
32021,"Mineral County","Nevada","Currently_Smoke",0.192
32023,"Nye County","Nevada","Currently_Smoke",0.189
32027,"Pershing County","Nevada","Currently_Smoke",0.188
32029,"Storey County","Nevada","Currently_Smoke",0.138
32031,"Washoe County","Nevada","Currently_Smoke",0.15
32033,"White Pine County","Nevada","Currently_Smoke",0.194
32510,"Carson City","Nevada","Currently_Smoke",0.169
49001,"Beaver County","Utah","Currently_Smoke",0.098
49003,"Box Elder County","Utah","Currently_Smoke",0.101
49005,"Cache County","Utah","Currently_Smoke",0.097
49007,"Carbon County","Utah","Currently_Smoke",0.133
49009,"Daggett County","Utah","Currently_Smoke",0.103
49011,"Davis County","Utah","Currently_Smoke",0.079
49013,"Duchesne County","Utah","Currently_Smoke",0.12
49015,"Emery County","Utah","Currently_Smoke",0.122
49017,"Garfield County","Utah","Currently_Smoke",0.098
49019,"Grand County","Utah","Currently_Smoke",0.114
49021,"Iron County","Utah","Currently_Smoke",0.09
49023,"Juab County","Utah","Currently_Smoke",0.096
49025,"Kane County","Utah","Currently_Smoke",0.098
49027,"Millard County","Utah","Currently_Smoke",0.111
49029,"Morgan County","Utah","Currently_Smoke",0.091
49031,"Piute County","Utah","Currently_Smoke",0.134
49033,"Rich County","Utah","Currently_Smoke",0.097
49035,"Salt Lake County","Utah","Currently_Smoke",0.086
49037,"San Juan County","Utah","Currently_Smoke",0.144
49039,"Sanpete County","Utah","Currently_Smoke",0.119
49041,"Sevier County","Utah","Currently_Smoke",0.114
49043,"Summit County","Utah","Currently_Smoke",0.072
49045,"Tooele County","Utah","Currently_Smoke",0.105
