FIPS,County,State,measure,value
32007,Elko County,Nevada,18 to 64,0.6137873134328358
32009,Esmeralda County,Nevada,18 to 64,0.639795918367347
32011,Eureka County,Nevada,18 to 64,0.48951911220715166
32013,Humboldt County,Nevada,18 to 64,0.5826479786864358
32015,Lander County,Nevada,18 to 64,0.5968924581005587
32017,Lincoln County,Nevada,18 to 64,0.6139338806301309
32019,Lyon County,Nevada,18 to 64,0.5785143434003533
32021,Mineral County,Nevada,18 to 64,0.5137915936952715
32023,Nye County,Nevada,18 to 64,0.5276799876204108
32027,Pershing County,Nevada,18 to 64,0.667375132837407
32029,Storey County,Nevada,18 to 64,0.4652014652014652
32031,Washoe County,Nevada,18 to 64,0.6203002420511472
32033,White Pine County,Nevada,18 to 64,0.6076469934422585
32510,Carson City,Nevada,18 to 64,0.5937097632577383
49001,Beaver County,Utah,18 to 64,0.5502675302731624
49003,Box Elder County,Utah,18 to 64,0.5637920090580021
49005,Cache County,Utah,18 to 64,0.606763471895736
49007,Carbon County,Utah,18 to 64,0.5580686399842659
49009,Daggett County,Utah,18 to 64,0.5611285266457681
49011,Davis County,Utah,18 to 64,0.5839733136472818
49013,Duchesne County,Utah,18 to 64,0.5483088123767632
49015,Emery County,Utah,18 to 64,0.5371792281268943
49017,Garfield County,Utah,18 to 64,0.5493067760203085
49019,Grand County,Utah,18 to 64,0.6189049586776859
49021,Iron County,Utah,18 to 64,0.5933388441137977
49023,Juab County,Utah,18 to 64,0.5373859164364062
49025,Kane County,Utah,18 to 64,0.5335295623240338
49027,Millard County,Utah,18 to 64,0.5149305289015123
49029,Morgan County,Utah,18 to 64,0.5361850084903372
49031,Piute County,Utah,18 to 64,0.49943310657596374
49033,Rich County,Utah,18 to 64,0.49783720015729455
49035,Salt Lake County,Utah,18 to 64,0.6258132221171006
49037,San Juan County,Utah,18 to 64,0.562379509776921
49039,Sanpete County,Utah,18 to 64,0.610494169905608
49041,Sevier County,Utah,18 to 64,0.5472377348040799
49043,Summit County,Utah,18 to 64,0.6267519518389615
49045,Tooele County,Utah,18 to 64,0.5929598011670629
49047,Uintah County,Utah,18 to 64,0.5666045450752413
49049,Utah County,Utah,18 to 64,0.6003008914133338
49051,Wasatch County,Utah,18 to 64,0.5727670027707161
49053,Washington County,Utah,18 to 64,0.5318908656442822
49055,Wayne County,Utah,18 to 64,0.5406793048973144
49057,Weber County,Utah,18 to 64,0.6077007909948281
56001,Albany County,Wyoming,18 to 64,0.7197335109926716
56003,Big Horn County,Wyoming,18 to 64,0.5365269461077844
56005,Campbell County,Wyoming,18 to 64,0.616535416266513
56007,Carbon County,Wyoming,18 to 64,0.5888835649257307
56009,Converse County,Wyoming,18 to 64,0.5848204530555758
