"FIPS","County","State","Type","RE","Sex","AYA..15.39.years.","Alcohol.associated","All.Site","Bladder","Brain...ONS","Cervix","Cervix..21.65.years.","Cervix..Early.Stage.","Cervix..Late.Stage.","Colon...Rectum","Colon...Rectum..45.75.years.","Colon...Rectum..Early.Stage.","Colon...Rectum..Late.Stage.","Corpus.Uteri...Uterus..NOS","Esophagus","Female.Breast","Female.Breast..40.74.years.","Female.Breast..Early.Stage.","Female.Breast..Late.Stage.","HPV.associated","Head.and.Neck","Kidney...Renal.Pelvis","Leukemia","Liver...IBD","Lung...Bronchus","Lung...Bronchus..50.80.years.","Lung...Bronchus..Early.Stage.","Lung...Bronchus..Late.Stage.","Melanoma.of.the.Skin","Non.Hodgkin.Lymphoma","Obesity.associated","Oral.Cavity...Pharynx","Ovary","Pancreas","Pediatric..0.19.years.","Prostate","Stomach","Thyroid","Tobacco.associated"
56017,"Hot Springs County","Wyoming","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56017,"Hot Springs County","Wyoming","Incidence","White NH","All",NA,119.8443,382.0976,NA,NA,NA,NA,NA,NA,44.0488,NA,NA,NA,NA,NA,133.4617,360.7357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.8261,NA,NA,NA,NA,94.248,NA,NA,147.4364
56017,"Hot Springs County","Wyoming","Incidence","White NH","Female",NA,197.3322,397.4016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4617,360.7357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.8276,NA,NA,NA,NA,NA,NA,NA,143.0173
56017,"Hot Springs County","Wyoming","Incidence","White NH","Male",NA,NA,384.5711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.248,NA,NA,157.2908
56019,"Johnson County","Wyoming","Incidence","All","All",NA,84.8611,353.3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3422,177.9683,64.2745,51.0677,NA,NA,NA,NA,NA,34.5365,123.5227,NA,23.0931,27.5328,NA,130.4826,NA,NA,NA,NA,96.0535,NA,NA,110.0927
56019,"Johnson County","Wyoming","Incidence","All","Female",NA,141.5526,362.6455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.3422,177.9683,64.2745,51.0677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.8786,NA,NA,NA,NA,NA,NA,NA,97.1171
56019,"Johnson County","Wyoming","Incidence","All","Male",NA,NA,341.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9896,NA,NA,NA,NA,NA,44.5719,NA,NA,NA,NA,96.0535,NA,NA,122.1567
56019,"Johnson County","Wyoming","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56019,"Johnson County","Wyoming","Incidence","White NH","All",NA,86.6393,365.4951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.4799,183.1508,68.1979,NA,NA,NA,NA,NA,NA,33.2025,117.4201,NA,21.2684,29.1208,NA,133.4609,NA,NA,NA,NA,99.9243,NA,NA,109.2614
56019,"Johnson County","Wyoming","Incidence","White NH","Female",NA,145.1506,373.2031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.4799,183.1508,68.1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.1626,NA,NA,NA,NA,NA,NA,NA,92.5157
56019,"Johnson County","Wyoming","Incidence","White NH","Male",NA,NA,355.9489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.9243,NA,NA,126.4007
56021,"Laramie County","Wyoming","Incidence","All","All",77.5302,127.5938,449.8002,22.471,7.2173,8.458,14.5964,NA,NA,35.3981,70.5787,10.2656,22.8934,21.9943,5.1358,129.3597,262.5924,84.2471,43.2249,13.622,29.6889,18.0754,15.8146,6.8565,41.723,130.8122,10.5985,27.3593,23.9547,19.9664,162.8257,12.2035,5.713,14.0711,20.7249,141.8058,4.8378,12.6659,172.6002
56021,"Laramie County","Wyoming","Incidence","All","Female",99.749,170.8935,413.0194,10.4413,7.9027,8.458,14.5964,NA,NA,29.5671,57.9189,9.7483,18.0343,21.9943,NA,129.3597,262.5924,84.2471,43.2249,17.1484,29.9828,11.5369,11.7278,NA,41.6102,125.2217,11.1917,27.1318,18.2833,17.3578,209.5671,6.7731,5.713,11.1187,NA,NA,NA,20.4348,131.3556
56021,"Laramie County","Wyoming","Incidence","All","Male",57.3265,83.1838,497.9095,36.398,6.5829,NA,NA,NA,NA,41.3255,83.0077,11.3219,27.5329,NA,8.3507,NA,NA,NA,NA,10.1372,30.338,25.2215,20.6166,10.8698,42.1011,137.1651,9.6344,28.0155,30.7214,23.9768,115.4923,17.5315,NA,17.8117,24.7648,141.8058,7.5024,NA,219.0497
56021,"Laramie County","Wyoming","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Asian/Pacific Islander NH","All",NA,NA,402.6636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Black NH","All",NA,196.5169,517.3428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.2676,NA,NA,NA,NA,NA,NA,NA,190.7772
56021,"Laramie County","Wyoming","Incidence","Black NH","Female",NA,NA,492.1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Black NH","Male",NA,NA,499.7307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56021,"Laramie County","Wyoming","Incidence","Hispanic","All",75.375,111.9899,373.4844,NA,NA,NA,NA,NA,NA,28.6461,NA,NA,NA,NA,NA,117.1926,223.9489,66.177,NA,NA,22.1461,NA,NA,NA,37.4428,NA,NA,NA,NA,NA,141.6464,NA,NA,NA,NA,118.5664,NA,NA,157.2755
56021,"Laramie County","Wyoming","Incidence","Hispanic","Female",122.8405,158.3548,336.4078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.1926,223.9489,66.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.946,NA,NA,NA,NA,NA,NA,NA,112.8033
56021,"Laramie County","Wyoming","Incidence","Hispanic","Male",NA,67.9548,433.8311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.0457,NA,NA,NA,NA,118.5664,NA,NA,216.3969
56021,"Laramie County","Wyoming","Incidence","White NH","All",79.452,128.9224,460.1713,24.2601,7.0721,NA,NA,NA,NA,35.4334,69.8325,10.9469,21.9545,23.3817,5.2205,130.3065,269.2916,87.4862,41.5224,13.3306,31.3354,17.277,16.6901,6.3468,42.3487,131.9494,10.6862,27.6525,27.4506,20.6639,164.8709,13.2317,5.818,14.3816,18.8038,144.369,4.9007,13.1021,173.9967
56021,"Laramie County","Wyoming","Incidence","White NH","Female",96.4434,172.2465,421.8208,11.8641,7.185,NA,NA,NA,NA,30.3081,61.2085,10.7484,17.5601,23.3817,NA,130.3065,269.2916,87.4862,41.5224,15.3577,31.7639,10.9508,13.0164,NA,43.0261,129.8413,11.0807,28.6659,21.0803,19.1616,214.7001,6.9209,5.818,11.4419,NA,NA,NA,21.4419,132.5489
56021,"Laramie County","Wyoming","Incidence","White NH","Male",63.2069,84.2922,508.6883,38.4714,7.012,NA,NA,NA,NA,40.7204,78.2369,11.7214,26.195,NA,8.965,NA,NA,NA,NA,11.1438,31.7729,24.1883,21.1136,10.226,41.9561,134.5246,9.9368,27.0157,35.0097,23.7514,114.3397,19.4162,NA,18.0132,NA,144.369,7.0442,NA,219.9714
56023,"Lincoln County","Wyoming","Incidence","All","All",73.1068,112.1032,374.7733,NA,NA,NA,NA,NA,NA,26.1851,56.1426,NA,15.9734,22.2969,NA,118.7431,242.367,81.7528,30.9091,NA,37.3743,NA,NA,NA,26.5365,85.1041,NA,20.921,27.4493,14.5964,148.2801,14.0904,NA,15.8774,NA,102.7888,NA,18.341,130.4779
56023,"Lincoln County","Wyoming","Incidence","All","Female",NA,162.5661,371.3013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2969,NA,118.7431,242.367,81.7528,30.9091,NA,41.4524,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.1086,NA,NA,NA,NA,NA,NA,NA,110.8137
56023,"Lincoln County","Wyoming","Incidence","All","Male",NA,62.8056,378.1703,NA,NA,NA,NA,NA,NA,23.1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9039,NA,NA,NA,32.6307,93.2189,NA,28.4057,31.2478,NA,82.4834,NA,NA,NA,NA,102.7888,NA,NA,149.7528
56023,"Lincoln County","Wyoming","Incidence","American Indian/Alaska Native NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Hispanic","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Hispanic","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","Hispanic","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023,"Lincoln County","Wyoming","Incidence","White NH","All",75.7893,114.0666,381.9401,NA,NA,NA,NA,NA,NA,26.3261,55.214,NA,16.289,23.3296,NA,122.5657,248.7637,83.521,32.6708,NA,37.2659,NA,NA,NA,27.4962,88.368,NA,21.6416,27.9243,15.2825,150.8888,NA,NA,15.4547,NA,107.2169,NA,NA,132.2679
56023,"Lincoln County","Wyoming","Incidence","White NH","Female",NA,167.5338,383.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3296,NA,122.5657,248.7637,83.521,32.6708,NA,41.9782,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.2416,NA,NA,NA,NA,NA,NA,NA,115.7875
56023,"Lincoln County","Wyoming","Incidence","White NH","Male",NA,61.7272,380.1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6026,NA,NA,NA,33.4751,96.4208,NA,29.1024,30.8025,NA,80.1505,NA,NA,NA,NA,107.2169,NA,NA,147.7551
56025,"Natrona County","Wyoming","Incidence","All","All",59.7073,119.1181,420.2643,26.4778,6.5378,9.2963,NA,NA,NA,31.2294,66.4068,12.299,18.0021,23.9536,NA,131.0111,264.5423,90.5203,39.6495,14.4335,31.5013,17.4814,12.0707,6.3364,49.0088,159.4038,15.5299,30.065,27.666,16.5881,163.2844,10.0224,11.6092,12.4482,15.3537,102.4711,3.921,16.7802,171.2333
56025,"Natrona County","Wyoming","Incidence","All","Female",84.5069,167.5754,419.1284,11.5841,NA,9.2963,NA,NA,NA,27.2395,55.3847,11.0435,15.8816,23.9536,NA,131.0111,264.5423,90.5203,39.6495,15.7096,31.064,13.5829,9.5222,NA,51.1324,168.5224,15.5085,32.1011,28.2427,13.9974,218.7248,NA,11.6092,10.7807,NA,NA,NA,23.9751,137.2726
56025,"Natrona County","Wyoming","Incidence","All","Male",36.4952,68.9634,430.4778,45.2989,NA,NA,NA,NA,NA,35.858,77.5972,13.8497,20.383,NA,NA,NA,NA,NA,NA,13.2485,31.8944,21.8018,15.2011,8.6524,46.7636,149.0179,15.7636,27.8265,28.2534,19.9708,103.9894,16.3172,NA,13.468,NA,102.4711,6.3733,9.5857,210.2399
56025,"Natrona County","Wyoming","Incidence","American Indian/Alaska Native NH","All",NA,NA,440.9744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","American Indian/Alaska Native NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","American Indian/Alaska Native NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Asian/Pacific Islander NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Asian/Pacific Islander NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Asian/Pacific Islander NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Black NH","All",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Black NH","Female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Black NH","Male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Hispanic","All",NA,NA,265.9718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.1514,NA,NA,NA,NA,NA,NA,NA,108.4553
56025,"Natrona County","Wyoming","Incidence","Hispanic","Female",NA,NA,208.9658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","Hispanic","Male",NA,NA,334.6576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025,"Natrona County","Wyoming","Incidence","White NH","All",56.9023,123.6039,429.915,28.2626,5.9721,9.3458,NA,NA,NA,31.4222,67.053,12.3988,18.0286,23.142,NA,138.2564,280.2995,95.2128,42.1401,15.1494,32.3586,18.0166,12.0609,6.6566,50.8658,164.3239,16.1131,31.143,28.7681,16.5577,167.0249,10.1334,12.6903,11.9343,NA,104.9632,3.4841,17.4272,175.1568
56025,"Natrona County","Wyoming","Incidence","White NH","Female",79.992,174.3176,430.871,12.3502,NA,9.3458,NA,NA,NA,27.3135,56.3146,10.2353,16.7472,23.142,NA,138.2564,280.2995,95.2128,42.1401,16.9707,32.1892,14.4829,9.6317,NA,53.4602,175.3368,16.2243,33.493,29.2406,14.0409,225.6896,NA,12.6903,10.4082,NA,NA,NA,25.4907,139.2723
56025,"Natrona County","Wyoming","Incidence","White NH","Male",34.8696,71.2405,437.1411,48.1783,NA,NA,NA,NA,NA,36.3353,77.9717,14.9609,19.6245,NA,NA,NA,NA,NA,NA,13.3937,32.4058,21.8521,14.788,9.3586,48.0962,151.8204,16.189,28.5788,29.4712,19.7219,104.4141,16.7904,NA,12.6017,NA,104.9632,NA,9.3359,215.8475
56027,"Niobrara County","Wyoming","Incidence","All","All",NA,98.0412,265.6586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7096,NA,NA,NA,NA,NA,NA,NA,107.2726
56027,"Niobrara County","Wyoming","Incidence","All","Female",NA,NA,262.5561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
